epoch,train_total,train_recon,train_phys,train_passiv,train_smooth,val_total,val_mape
455,0.12800305036987578,0.008516985794263226,0.007965650474918741,2.6164920002104604e-07,0.0,0.23966670608520507,5.282810273268019
456,0.13086798419271198,0.008492330857685634,0.00815830121934414,2.2700821272841106e-07,0.0,0.23745062343279522,5.276596073258351
457,0.13473070658956254,0.00858395941661937,0.008409697080297129,2.5810610060261753e-07,0.0,0.23791476273536682,5.288017337452748
458,0.12948315848623004,0.008535052648080247,0.008063123625304017,2.5015082880892286e-07,0.0,0.2392926630973816,5.267605902291309
459,0.12951565975802284,0.008578606606594154,0.008062357907848698,3.3698025432572976e-07,0.0,0.23915509883562724,5.2748793615486615
460,0.12670026073285512,0.008539570079318114,0.007877301690301725,2.329676791634126e-07,0.0,0.2386992834409078,5.313028903172881
461,0.127897218976702,0.008446186700037548,0.00796332384166973,2.350600092151061e-07,0.0,0.23838989226023355,5.269191332726989
462,0.1277867716210229,0.008502532041498593,0.007952193423041275,2.6737063678540703e-07,0.0,0.23718387858072917,5.276086037852347
463,0.12997037894385202,0.008475794084370136,0.00809956436178514,2.2371574536350635e-07,0.0,0.23927767260869345,5.3288638149294245
464,0.12645174046925137,0.00862340844209705,0.007855134041713816,2.6427205889843564e-07,0.0,0.24075947523117067,5.324380531980521
465,0.12744460817745754,0.00857270749392254,0.007924705940697874,2.6255973027998284e-07,0.0,0.23825807841618857,5.2812694075002
466,0.1303475730930056,0.00855622446430581,0.008119340561330318,2.4807022233679685e-07,0.0,0.23952895792325338,5.2903885869187075
467,0.12779205404860633,0.008646172208445413,0.007942983462874378,2.258838487218132e-07,0.0,0.24157988397280375,5.365149397327829
468,0.12723257550171443,0.00857583155323352,0.007910374503050531,2.2533425279951708e-07,0.0,0.23945626282691956,5.309505143990989
469,0.13124782876457486,0.008585951807243484,0.00817736284754106,2.867167594087862e-07,0.0,0.24113054633140563,5.317898891949035
470,0.13178110895838055,0.008538463404136045,0.008216095988239561,2.4115690800791915e-07,0.0,0.23950628193219503,5.309987295951795
471,0.12897847201994486,0.008480292195188147,0.008033128681459598,2.5030002494271945e-07,0.0,0.2381340181827545,5.269969006317433
472,0.12539629748889378,0.008484247999531883,0.007794059610792569,2.3099915974203862e-07,0.0,0.23863686513900756,5.293523013572349
473,0.1310077348777226,0.008484116784163883,0.008168164678982326,2.2943669595016606e-07,0.0,0.23933818419774375,5.333141326608758
474,0.12639833196571895,0.008492423799421106,0.007860309351767812,2.536588886609284e-07,0.0,0.23895353603363037,5.271139031089449
475,0.1296437108176095,0.0085717311501503,0.008071379378437996,2.578218408919903e-07,0.0,0.24041445676485698,5.301740689828424
476,0.12437991446256638,0.008506461148815496,0.007724819875721421,2.308050011216827e-07,0.0,0.24062375100453695,5.291080313429627
477,0.12555608739171709,0.008561878360807896,0.0077995302469602654,2.5108444048425684e-07,0.0,0.23966892488797506,5.261771159200211
478,0.1278522904770715,0.00862025458897863,0.007948722354003361,2.401381076759484e-07,0.0,0.23967410763104757,5.30554944226659
479,0.12605811797721045,0.008617124019988945,0.007829319993300098,2.3879229752310495e-07,0.0,0.23887618549664816,5.3092075521626585
480,0.12721037361451557,0.008473705782421997,0.007915697460728031,2.412871749908975e-07,0.0,0.23890745623906454,5.267703810095502
481,0.12848818973132542,0.008470919616520405,0.008001066560191767,2.5473891785817874e-07,0.0,0.23973157993952432,5.298669587985125
482,0.12766470373528344,0.008497387799833502,0.007944417943379708,2.0930402719646476e-07,0.0,0.23950645979245505,5.300138708091967
483,0.12749822437763214,0.008406569807657173,0.007939364539193255,2.3721331155408214e-07,0.0,0.23926765608787537,5.333744052904923
484,0.12370480068240847,0.008469007422881467,0.007682303800114564,2.47006736003641e-07,0.0,0.2387853016058604,5.283781063790332
485,0.1265883068527494,0.008415984395359243,0.007878070637051548,2.530295461805768e-07,0.0,0.23894499047597248,5.297420495568461
486,0.12652332024063384,0.008481953068503311,0.007869337110114949,2.6208011463170676e-07,0.0,0.2389641026655833,5.247985636407861
487,0.1277967173542295,0.008555444338491985,0.007949334805565221,2.500121408307418e-07,0.0,0.23955209946632386,5.280685526434764
488,0.12323845816510064,0.008433733975248678,0.007653561783688409,2.5944030097337286e-07,0.0,0.23977344663937886,5.302885994435813
489,0.12430664202145168,0.00851995708580528,0.007719035109238965,2.3132129957405465e-07,0.0,0.2402592712243398,5.319088024863618
490,0.12634842164175852,0.008552463487855025,0.007852992610207625,2.1368114499052484e-07,0.0,0.23915882460276286,5.272528550846164
491,0.1266534662757601,0.008655546748212405,0.007866443223186902,2.5430044537902826e-07,0.0,0.23885709158579507,5.270197664782092
492,0.12538740329231535,0.008450958934745617,0.007795680075351681,2.4873785478770775e-07,0.0,0.23945421409606935,5.308635660308789
493,0.13054543536049978,0.008530717607055392,0.008134240445281778,2.222501221587387e-07,0.0,0.23915533860524496,5.268262892563982
494,0.12578018365587507,0.008530750149062702,0.007816556694784335,2.1676230109538406e-07,0.0,0.23904574195543926,5.294469725758853
495,0.13154200330802374,0.008484944893313306,0.008203712808234351,2.730663944297313e-07,0.0,0.2403427580197652,5.309653278854865
496,0.12719060344355446,0.008384926636304173,0.007920299683298384,2.3619852602913786e-07,0.0,0.24046927094459533,5.3159520981911905
497,0.12708163739953723,0.008470920018319573,0.007907306248056037,2.246376905077341e-07,0.0,0.23973417154947918,5.270452004998663
498,0.12626371520757676,0.008466582738927432,0.007853066338492292,2.2757446656994165e-07,0.0,0.23983174284299213,5.289108382221856
499,0.12633531721149172,0.008484552278050355,0.007856642620904105,2.2521713734542053e-07,0.0,0.2388847794532776,5.26969381380497
500,0.12758462861606054,0.008538107820387398,0.007936347681496824,2.6116012712204143e-07,0.0,0.23977397815386453,5.2857332000823485
