Rbv,Cbv,Rdv,Ldv,Cdv,Rav,ratio_Ldv_over_obs
0.17772144,0.08732937,0.4116402,1.0,0.38903695,0.38999772,3.434713
0.45026964,0.21980587,0.4093692,1.0,0.3854041,0.41917193,2.6538985
0.3524523,0.13362809,0.331323,1.0,0.38688847,0.40034464,3.1159704
0.47393003,0.18450192,0.39773133,1.0,0.38908607,0.3783252,2.7418675
0.45253998,0.17553756,0.4032643,1.0,0.38578573,0.4637279,2.658365
0.39942575,0.11345531,0.16749972,1.0,0.39217988,0.63258797,2.9322956
0.31314844,0.14541216,0.40234435,1.0,0.3861961,0.48959243,2.879034
0.32587212,0.19523078,0.4042351,1.0,0.3887932,0.42720985,2.8713503
0.46685627,0.1673382,0.40697098,1.0,0.38595122,0.44328612,2.6732209
0.4865435,0.19571346,0.3723724,1.0,0.39259574,0.3750006,2.7438972
0.10831449,0.07111178,0.28259388,1.0,0.3801415,0.39197275,4.051422
0.35897112,0.15012106,0.44449803,1.0,0.40319794,0.7343976,2.3909879
0.38889444,0.14576274,0.41061667,1.0,0.391501,0.40562227,2.8696098
0.3997465,0.16341266,0.4115527,1.0,0.3715659,0.46522972,2.7601318
0.47201738,0.19211103,0.39701217,1.0,0.39379483,0.41138127,2.679074
0.10528372,0.056401063,0.42727572,1.0,0.37469387,0.49075994,3.4378097
0.40972856,0.19798027,0.36495918,1.0,0.4047827,0.3946286,2.8215442
0.4513753,0.18340307,0.41540954,1.0,0.38693944,0.40465543,2.714761
0.3851706,0.14835113,0.40362522,1.0,0.39049926,0.454519,2.8055758
0.3610245,0.13225141,0.40556833,1.0,0.38183045,0.4259444,2.9297693
0.41116264,0.1672718,0.2115904,1.0,0.40722662,0.44425413,3.045984
0.41445786,0.13747886,0.41045892,1.0,0.38852873,0.46234798,2.7574456
0.33011115,0.14586563,0.17093389,1.0,0.39314407,0.463436,3.325594
0.4041398,0.19895127,0.40550494,1.0,0.38721234,0.38102603,2.8139935
0.48239702,0.19509423,0.41081637,1.0,0.398969,0.38018736,2.677428
0.3231949,0.22316055,0.19513822,1.0,0.39974275,0.4734311,3.096613
0.26582894,0.09991406,0.38662967,1.0,0.36725888,0.44433564,3.1969981
0.42048007,0.1783295,0.33466655,1.0,0.3934899,0.3765266,2.935146
0.47102514,0.20058502,0.40939045,1.0,0.3959258,0.38265643,2.688775
0.15899228,0.09556095,0.4103978,1.0,0.3883175,0.40201837,3.4357483
0.41068536,0.20071858,0.40385225,1.0,0.38973343,0.42775863,2.7281435
0.37518895,0.13479702,0.40587497,1.0,0.3907634,0.3775818,2.9687574
0.37325388,0.13017473,0.41361365,1.0,0.38916188,0.38769117,2.9517765
0.4349105,0.15892845,0.40439853,1.0,0.3856422,0.47999248,2.6825874
0.4297802,0.17210874,0.4042056,1.0,0.388132,0.5079809,2.628525
0.44052467,0.13358517,0.41849852,1.0,0.3898256,0.3930962,2.81606
0.40780434,0.19390978,0.4067183,1.0,0.38870648,0.38624653,2.8036563
0.3939061,0.14366685,0.31195915,1.0,0.3779968,0.5982528,2.738553
0.3319216,0.19662325,0.37636602,1.0,0.40190515,0.38854164,2.9492304
0.4763714,0.21377884,0.41033265,1.0,0.39880127,0.38696998,2.6507561
0.4576739,0.17146085,0.40227196,1.0,0.40367636,0.3864321,2.7449675
0.3851552,0.14788353,0.38093117,1.0,0.3851365,0.6059009,2.624662
0.3566235,0.16531923,0.4207032,1.0,0.3913285,0.4197957,2.8510008
0.4084378,0.14232004,0.46286938,1.0,0.38827205,0.6572134,2.4282305
0.37635097,0.20017157,0.40252492,1.0,0.3859005,0.43876392,2.7720613
0.43081397,0.13593853,0.41095003,1.0,0.38808456,0.49534854,2.6865318
0.2864372,0.13719115,0.40141258,1.0,0.3910254,0.3753572,3.1418414
0.39349437,0.21757025,0.40622842,1.0,0.39672673,0.4609436,2.6667187
0.435512,0.1396021,0.40944132,1.0,0.380609,0.39636728,2.8384387
0.45219558,0.1530464,0.4044738,1.0,0.38889512,0.404994,2.7722256
0.31005946,0.15036604,0.4176582,1.0,0.3966592,0.44817522,2.9020534
0.46832505,0.21327016,0.40348715,1.0,0.39059156,0.42621467,2.6289659
0.40652713,0.17459147,0.40944967,1.0,0.39565685,0.37797654,2.8341432
0.39895388,0.13746107,0.40559524,1.0,0.38207075,0.77484035,2.3821762
0.34928843,0.1192814,0.3588211,1.0,0.3712783,0.39101583,3.1452773
0.19768085,0.08819937,0.23081884,1.0,0.36185658,0.5883317,3.4085782
0.47897208,0.2297303,0.4127943,1.0,0.38194612,0.40979597,2.6133697
0.28265917,0.14404969,0.40129492,1.0,0.385263,0.40034285,3.098643
0.24099492,0.09825801,0.34125227,1.0,0.35845792,0.4744181,3.30386
0.29152143,0.1208332,0.4152014,1.0,0.40217558,0.5394941,2.826095
0.41404048,0.213126,0.4048648,1.0,0.38968864,0.3873829,2.763801
0.39241278,0.099441685,0.39850107,1.0,0.36841944,0.4993702,2.8439062
0.41250905,0.21414158,0.37559667,1.0,0.39794618,0.4154699,2.7538145
0.34253198,0.187722,0.40699124,1.0,0.39341047,0.47406977,2.7705047
0.16335881,0.110190116,0.4040566,1.0,0.38062516,0.42577955,3.369249
0.33700138,0.20758328,0.30899933,1.0,0.39662802,0.42468908,2.9852512
0.46982113,0.18757454,0.48825,1.0,0.43299264,0.7133437,2.181518
0.4126971,0.13648912,0.40808964,1.0,0.3914378,0.5752183,2.5988445
0.33029515,0.12317554,0.40819937,1.0,0.3935642,0.39305198,3.0334537
0.37009898,0.117863126,0.4027573,1.0,0.38552418,0.4495151,2.8972766
0.26377413,0.17420802,0.39853263,1.0,0.3868176,0.4055608,3.069569
0.33807173,0.15159464,0.3965065,1.0,0.3811817,0.4833516,2.8559904
0.4601039,0.20907031,0.4113441,1.0,0.3991898,0.40061387,2.6591191
0.4259,0.13599347,0.11796459,1.0,0.3546099,0.4623518,3.3404157
0.19375926,0.14796858,0.33727723,1.0,0.35942018,0.43601835,3.39111
0.15100099,0.11926611,0.42065462,1.0,0.36855996,0.47354594,3.26152
0.13765761,0.10375413,0.40391135,1.0,0.38062114,0.4123187,3.4764159
0.37824103,0.12957422,0.30712643,1.0,0.38466918,0.37591973,3.1735344
0.432959,0.14673138,0.41048348,1.0,0.38433263,0.43027607,2.770417
0.37871197,0.13580483,0.40852273,1.0,0.36897355,0.39913622,2.9565692
0.482804,0.19881253,0.40606686,1.0,0.38759392,0.480769,2.5561764
0.521559,0.24067098,0.26957366,1.0,0.40710536,0.5289447,2.5408394
0.38296777,0.12988132,0.3654837,1.0,0.38050446,0.37958744,3.0517118
0.3398945,0.13887173,0.40240294,1.0,0.39025274,0.3869307,3.0150404
0.4719626,0.18208826,0.3862804,1.0,0.39464164,0.38738015,2.7437055
0.49521634,0.22329083,0.439295,1.0,0.41262543,0.6668293,2.2348797
0.48935768,0.19759053,0.40772918,1.0,0.39112172,0.44660425,2.5874517
0.46356687,0.18609099,0.40572706,1.0,0.3806292,0.48111182,2.6080709
0.22395223,0.14778139,0.40862587,1.0,0.38905403,0.3992946,3.187336
0.39129937,0.17390089,0.10235961,1.0,0.38377255,0.4106201,3.4200835
0.4347992,0.14225823,0.4134817,1.0,0.38061658,0.3942934,2.8321404
0.4735013,0.19390248,0.2735508,1.0,0.4177927,0.71992445,2.4053822
0.18251808,0.10655609,0.4121298,1.0,0.37950882,0.38174915,3.4188924
0.33463123,0.13445531,0.24133956,1.0,0.36651757,0.59666365,2.9875586
0.4123015,0.11633901,0.39568675,1.0,0.38138157,0.4460494,2.854275
0.4049092,0.2051181,0.40332338,1.0,0.3913969,0.45948353,2.682071
0.4085322,0.14287716,0.39861155,1.0,0.38319787,0.44748425,2.8078797
0.34283662,0.1454091,0.4139081,1.0,0.37356597,0.3889342,3.003627
0.41425395,0.14229047,0.41298324,1.0,0.38625768,0.41951436,2.8164258
0.48330477,0.20149207,0.40447134,1.0,0.39458346,0.37620986,2.688083
0.37872183,0.19390883,0.40673772,1.0,0.38268733,0.4267443,2.7951698
0.2758124,0.17882445,0.41539097,1.0,0.37854078,0.45967615,2.9269812
0.45150363,0.17533971,0.40612194,1.0,0.38266507,0.40860328,2.740877
0.48493838,0.19461085,0.35977414,1.0,0.37206605,0.46665224,2.6623478
0.4869359,0.21947464,0.43497977,1.0,0.40344805,0.693409,2.2338908
0.2213291,0.10280018,0.40438566,1.0,0.4020216,0.3942556,3.2791355
0.45356673,0.18886073,0.33953708,1.0,0.39663103,0.4045079,2.8040998
0.28381908,0.112263575,0.07581626,1.0,0.35410872,0.40567893,4.059474
0.21133603,0.10950197,0.41282707,1.0,0.39834115,0.4006525,3.2623048
0.26164985,0.15738338,0.41331056,1.0,0.3907775,0.42553553,3.0327718
0.3762416,0.22379918,0.03906255,1.0,0.37775376,0.4002217,3.5283852
0.3339479,0.13992608,0.4404193,1.0,0.3885204,0.66568375,2.5400085
0.43552405,0.16289066,0.23205222,1.0,0.39783716,0.40080348,3.069165
0.31189275,0.18937315,0.4196845,1.0,0.3973029,0.5077223,2.7382622
0.33789155,0.18098062,0.41508982,1.0,0.3825677,0.48494425,2.775505
0.3503465,0.17151788,0.42007348,1.0,0.39855656,0.49079427,2.7303176
0.4546196,0.18193863,0.39893338,1.0,0.37242714,0.48787475,2.6374183
0.4765633,0.27442127,0.41115478,1.0,0.3922444,0.54497224,2.3816829
0.47637472,0.20340794,0.40348688,1.0,0.388868,0.42565334,2.6346424
0.4603541,0.25442335,0.40136683,1.0,0.39814296,0.6653075,2.2940044
0.43774712,0.17246436,0.14398576,1.0,0.35540456,0.43883985,3.229053
0.37647063,0.1439134,0.40742072,1.0,0.37488008,0.44321552,2.863852
0.2721608,0.19060391,0.409295,1.0,0.38585302,0.4860969,2.8669567
0.19444266,0.094852045,0.41138324,1.0,0.36445233,0.4052569,3.4004648
0.5158473,0.27743915,0.16020267,1.0,0.39246574,0.6118099,2.5539327
0.3202237,0.16770092,0.41391143,1.0,0.3792838,0.55638105,2.7210872
0.45869514,0.2587326,0.39228532,1.0,0.39536285,0.48998043,2.5061948
0.43263772,0.12936334,0.40808183,1.0,0.39096588,0.393863,2.8491461
0.39127594,0.19018231,0.41624725,1.0,0.40018967,0.52528405,2.5998616
0.24139622,0.084866226,0.4027131,1.0,0.37120602,0.51893413,3.0881052
0.45411548,0.20168042,0.41093132,1.0,0.3971466,0.3838819,2.7059853
0.31398988,0.19089699,0.41633052,1.0,0.40092662,0.41090164,2.8850942
0.39778715,0.1486792,0.29257047,1.0,0.40114832,0.39075848,3.0657098
0.19787219,0.097724326,0.3151351,1.0,0.3680048,0.7116421,2.9579175
0.45783353,0.1730633,0.4184502,1.0,0.38667983,0.5669887,2.496236
0.36927003,0.16219853,0.44938758,1.0,0.40113539,0.7350487,2.3617876
0.31797814,0.12827553,0.4075336,1.0,0.38279995,0.41933012,3.0194745
0.4086736,0.13306366,0.39581022,1.0,0.3956862,0.39630967,2.8909369
0.24514323,0.09452341,0.41444686,1.0,0.37734455,0.42396602,3.2145574
0.29889682,0.11872269,0.2774425,1.0,0.3687291,0.37682334,3.4707413
0.4407019,0.1384008,0.07771601,1.0,0.3943571,0.38437375,3.4829867
0.3387014,0.19638868,0.41425347,1.0,0.38021845,0.40209988,2.8873997
0.40769604,0.20444292,0.40775388,1.0,0.39014247,0.4193362,2.733179
0.44128096,0.1590802,0.29994595,1.0,0.39355803,0.4262756,2.9067388
0.15314859,0.093423024,0.24544904,1.0,0.3765617,0.38986862,3.9731383
0.45652837,0.23567754,0.40565172,1.0,0.39756733,0.4178009,2.613387
0.47029766,0.20474032,0.41517153,1.0,0.38447717,0.39844486,2.6693268
0.4258088,0.12729241,0.41450644,1.0,0.38684627,0.3877967,2.869851
0.32192957,0.2023597,0.40205133,1.0,0.38670743,0.40291783,2.913811
0.45139894,0.13875127,0.4134738,1.0,0.38383642,0.42354912,2.760891
0.30535296,0.16143203,0.4059805,1.0,0.38577273,0.39639914,3.0212622
0.3132274,0.17870021,0.40307766,1.0,0.3912931,0.38365164,2.9941018
0.496112,0.22498858,0.39227557,1.0,0.3889467,0.42170164,2.5987194
0.43671516,0.12675317,0.40265593,1.0,0.3849206,0.40506452,2.847203
0.41561309,0.13881923,0.43080908,1.0,0.38394484,0.6340765,2.495928
0.4572495,0.21049695,0.35461998,1.0,0.38935483,0.38125426,2.7886608
0.40699962,0.19331297,0.40309075,1.0,0.40392634,0.39484906,2.7744195
0.3945152,0.1314623,0.1675476,1.0,0.36664435,0.55774856,3.0903914
0.4598026,0.125501,0.18227553,1.0,0.39624232,0.69495785,2.6899374
0.26948923,0.11432495,0.42582276,1.0,0.40821552,0.7258989,2.5723455
0.478643,0.22361603,0.41331992,1.0,0.38960573,0.6871663,2.2806566
0.42419118,0.1889954,0.40960225,1.0,0.39047232,0.40806755,2.7452486
0.39890063,0.17236872,0.37388322,1.0,0.36315817,0.5231984,2.729989
0.39460838,0.13180283,0.41058224,1.0,0.39434773,0.371985,2.9354331
0.12633793,0.091016,0.43844026,1.0,0.38677037,0.466995,3.3122244
0.27454996,0.15869787,0.42684448,1.0,0.39359778,0.53619826,2.7934704
0.24265109,0.101739384,0.37632012,1.0,0.38549468,0.5542579,3.0112076
0.50931895,0.22205095,0.39189324,1.0,0.3873911,0.41767627,2.5929167
0.4207219,0.12971991,0.3991781,1.0,0.38708144,0.39855886,2.8814123
0.31742564,0.13577347,0.16815454,1.0,0.36701232,0.38462877,3.6416748
0.39695585,0.12969331,0.39993656,1.0,0.36524266,0.5108514,2.7736485
0.3924075,0.13037752,0.40601805,1.0,0.36822197,0.54147154,2.7196133
0.21097922,0.14259814,0.42900652,1.0,0.4035384,0.5267133,2.919136
0.46081913,0.19109173,0.4079289,1.0,0.39086652,0.42972383,2.658966
0.44999298,0.19689229,0.41777876,1.0,0.38594905,0.3861759,2.7221417
0.13395147,0.07643887,0.082301676,1.0,0.38622674,0.5247896,4.15383
0.16149087,0.12417207,0.39053047,1.0,0.37118945,0.39421946,3.468363
0.26168755,0.16836104,0.39997682,1.0,0.39545077,0.38399148,3.1066172
0.48667663,0.20427887,0.3949202,1.0,0.38850915,0.4078631,2.656398
0.1708886,0.08437536,0.26835653,1.0,0.38947296,0.42816842,3.7278328
0.4774246,0.20648313,0.40548143,1.0,0.38364768,0.43241552,2.624049
0.33486256,0.18707022,0.33252117,1.0,0.38522664,0.38368216,3.0800266
0.44728053,0.18612409,0.4162314,1.0,0.38485143,0.40741378,2.7145863
0.46897617,0.18626623,0.2893646,1.0,0.39049563,0.41485354,2.8572142
0.4576946,0.16586928,0.41018516,1.0,0.40176442,0.3796955,2.7545037
0.44537854,0.15449625,0.40017882,1.0,0.38346717,0.43372223,2.7514205
0.3717452,0.12076365,0.4053288,1.0,0.39178732,0.42751625,2.9118166
0.13925333,0.08387919,0.40897304,1.0,0.38589638,0.39751068,3.532289
0.3804934,0.22255541,0.4018925,1.0,0.39366361,0.44362652,2.7141
0.41361913,0.123814605,0.38582197,1.0,0.38895845,0.40226242,2.9163418
0.20569302,0.12634887,0.28914225,1.0,0.36981696,0.4526246,3.4635017
0.38019714,0.17814346,0.41809925,1.0,0.40222406,0.4078121,2.798806
0.43567568,0.2473533,0.2456781,1.0,0.40061134,0.6230221,2.5610285
0.42821124,0.11433241,0.40283343,1.0,0.38287026,0.40932947,2.8775709
0.39992878,0.16775525,0.4075765,1.0,0.38098693,0.38926187,2.8644936
0.19111082,0.113136694,0.05826867,1.0,0.3652018,0.622824,3.7022173
0.35720456,0.18691218,0.40434515,1.0,0.38845858,0.42215216,2.8424067
0.45515916,0.17805594,0.4083934,1.0,0.3858863,0.38470548,2.759077
0.34077278,0.1265434,0.44605857,1.0,0.3997728,0.6524545,2.5437498
0.23387825,0.10722279,0.3970306,1.0,0.38673362,0.38471276,3.312184
0.40564355,0.13893151,0.18324876,1.0,0.38568506,0.38648716,3.333342
0.23869197,0.112331174,0.4266786,1.0,0.3717117,0.40307903,3.2206273
0.47065267,0.22260821,0.40481162,1.0,0.38772514,0.39201605,2.662671
0.4690282,0.2110747,0.28700468,1.0,0.3880742,0.3871934,2.869646
0.43747395,0.15105163,0.28991607,1.0,0.40739372,0.7046042,2.512008
0.29681715,0.184881,0.045619164,1.0,0.3650387,0.44258094,3.7454953
0.4743573,0.18582347,0.40774956,1.0,0.39535058,0.50400424,2.5415735
0.4554478,0.17594534,0.39883053,1.0,0.39204943,0.674794,2.3842824
0.49034798,0.199191,0.44888145,1.0,0.40576804,0.63380456,2.2956917
0.38424248,0.13770774,0.30930325,1.0,0.3846367,0.42555684,3.0460927
0.22597481,0.105385706,0.20836045,1.0,0.37851697,0.6537198,3.180747
0.4093726,0.1553403,0.41101816,1.0,0.3922592,0.4105307,2.8113248
0.41911772,0.12017041,0.40927455,1.0,0.3875395,0.5192076,2.6949677
0.1985895,0.079353206,0.40701747,1.0,0.36191544,0.4669078,3.3029823
0.44990084,0.14772478,0.40948638,1.0,0.3913458,0.7646939,2.3114421
0.29621997,0.17219223,0.41221863,1.0,0.401582,0.3966207,2.9782584
0.32563123,0.15654768,0.0805196,1.0,0.39477992,0.38163087,3.7338252
0.32358807,0.14528163,0.40925372,1.0,0.3692747,0.4704297,2.9106526
0.39275858,0.118786454,0.23533374,1.0,0.38748503,0.3778784,3.3063486
0.45065343,0.21421339,0.41005078,1.0,0.3841856,0.409699,2.675511
0.35538366,0.12376865,0.38881198,1.0,0.37289825,0.4415279,2.9719617
0.3209824,0.16415125,0.4267248,1.0,0.41281763,0.6322469,2.5550315
0.2765132,0.11931089,0.40747973,1.0,0.39446956,0.40616834,3.11732
0.3747699,0.14832456,0.4078517,1.0,0.3648966,0.47337794,2.826103
0.19562432,0.119189665,0.41393822,1.0,0.37197787,0.4041085,3.3226154
0.41222033,0.17083845,0.41006833,1.0,0.37983766,0.410702,2.8032143
0.13569659,0.0817908,0.41235042,1.0,0.39138696,0.38578933,3.5536246
0.14171617,0.07836492,0.39627475,1.0,0.39467937,0.3885359,3.5725234
0.47055754,0.16158457,0.421733,1.0,0.3945267,0.38243866,2.7309864
0.21131203,0.092908815,0.4174939,1.0,0.38611016,0.40119514,3.3134086
0.08705984,0.06278544,0.40937474,1.0,0.39572158,0.45740223,3.5402145
0.3883223,0.19898117,0.41313615,1.0,0.38466084,0.40459582,2.79377
0.3667525,0.12037546,0.076485895,1.0,0.35553098,0.3960858,3.8016148
0.42137152,0.22034267,0.40735397,1.0,0.39644867,0.38757765,2.727628
0.3475315,0.11512092,0.39260805,1.0,0.39040384,0.39537263,3.0468538
0.4645818,0.16706395,0.19971593,1.0,0.39282128,0.40191224,3.0748508
0.4894382,0.22609659,0.4251547,1.0,0.3966286,0.60227996,2.3368874
0.44188035,0.19594075,0.23943284,1.0,0.38629884,0.3736138,3.0540571
0.36802414,0.20970935,0.33136854,1.0,0.40114117,0.39270872,2.936078
0.42038608,0.14379027,0.4133334,1.0,0.389954,0.40429643,2.8220525
0.4717438,0.16413583,0.4183945,1.0,0.39370793,0.38271084,2.7312064
0.46559042,0.18666555,0.34768602,1.0,0.3904867,0.3788711,2.8259766
0.49069017,0.21765639,0.39090568,1.0,0.39697683,0.5030229,2.5009353
0.388734,0.13577634,0.35076743,1.0,0.39212003,0.4262774,2.95216
0.47833583,0.18907288,0.39932185,1.0,0.3934899,0.46743724,2.5938218
0.48444158,0.20705858,0.4046859,1.0,0.39566773,0.5274938,2.476047
0.16312738,0.11499393,0.4310092,1.0,0.38724604,0.6605488,2.8458807
0.43708175,0.17303322,0.41471446,1.0,0.37414068,0.4284552,2.73609
0.44708994,0.18471098,0.07093173,1.0,0.39693058,0.39755416,3.3395283
0.49409688,0.19671647,0.41209224,1.0,0.39083233,0.37518436,2.6753387
0.44256994,0.15958907,0.3830331,1.0,0.40436038,0.38144702,2.8232646
0.432915,0.14417568,0.27516422,1.0,0.3696631,0.43157068,3.0239096
0.45309517,0.16957845,0.06461907,1.0,0.3843491,0.42075828,3.3503082
0.2841134,0.16217414,0.41256845,1.0,0.40293127,0.39132252,3.024603
0.4339423,0.1745966,0.11758282,1.0,0.38765246,0.40903705,3.283401
0.43797252,0.15807134,0.40488017,1.0,0.3785226,0.48582354,2.6805768
0.2654336,0.10567656,0.08166422,1.0,0.37456656,0.38811544,4.113681
0.430163,0.16982348,0.30955395,1.0,0.40739074,0.7194821,2.4552972
0.35035944,0.14485426,0.3636038,1.0,0.38913393,0.4042767,3.0262165
0.48270717,0.20398282,0.43419856,1.0,0.4075704,0.6171046,2.3303902
0.31936273,0.11828968,0.4140484,1.0,0.3709913,0.3886359,3.103031
0.44840616,0.1574334,0.30178738,1.0,0.3817892,0.3999866,2.9596257
0.18826433,0.083651826,0.4020246,1.0,0.38366446,0.382552,3.471843
0.21580645,0.08340453,0.3969017,1.0,0.3730947,0.45058635,3.28992
0.4496016,0.19393581,0.41436106,1.0,0.39693284,0.39742547,2.6994097
0.14708044,0.07049382,0.3240554,1.0,0.39687422,0.4142777,3.6960883
0.35312232,0.15225227,0.4073735,1.0,0.39366436,0.45543125,2.8379362
0.43857566,0.122007646,0.33926007,1.0,0.40181723,0.4707023,2.8210926
0.38063124,0.1354598,0.417368,1.0,0.3859822,0.39832315,2.91076
0.37812933,0.12898847,0.4082958,1.0,0.38841966,0.3899673,2.9519415
0.40537813,0.15849596,0.14029473,1.0,0.40489528,0.6280003,2.8784194
0.42336917,0.173833,0.40851742,1.0,0.36663666,0.4299833,2.774172
0.38393846,0.118817136,0.40429336,1.0,0.38468236,0.41983232,2.9213052
0.42949414,0.11747658,0.3988939,1.0,0.38620198,0.43197557,2.8343995
0.22733006,0.1014838,0.4088216,1.0,0.37623918,0.39907077,3.3048117
0.24086002,0.11415464,0.4078007,1.0,0.40091282,0.42299813,3.1511416
0.32187954,0.1912115,0.41585803,1.0,0.4032856,0.41238132,2.8659604
0.48425564,0.21028028,0.41532755,1.0,0.37749717,0.40651008,2.6400955
0.4153849,0.17023912,0.40075338,1.0,0.38488126,0.42593026,2.7821229
0.1997173,0.11764743,0.11411493,1.0,0.37657937,0.3931082,4.162617
0.45043284,0.16109838,0.40632632,1.0,0.38405254,0.43329108,2.724497
0.4289955,0.13471821,0.2824232,1.0,0.40215743,0.4047439,3.0247333
0.40023944,0.16066483,0.40013602,1.0,0.39052257,0.3910547,2.8692467
0.40504754,0.19051264,0.40901476,1.0,0.37523952,0.48219463,2.6852715
0.397459,0.12861677,0.4030233,1.0,0.39344016,0.38016424,2.9365065
0.21364102,0.13080052,0.3461923,1.0,0.38137138,0.38943735,3.421277
0.38052964,0.1387578,0.4082519,1.0,0.37661996,0.4019217,2.9306934
0.3104744,0.19600074,0.4137828,1.0,0.38148275,0.5098165,2.7600565
0.32116705,0.15566501,0.4048688,1.0,0.38935965,0.4702743,2.8713605
0.33157107,0.2105606,0.4018175,1.0,0.39133826,0.42418316,2.841764
0.47436407,0.18770239,0.38664556,1.0,0.38524425,0.46781978,2.6291213
0.2950422,0.12996782,0.41673884,1.0,0.38069987,0.40692616,3.0686615
0.36630315,0.22637998,0.4012398,1.0,0.3901045,0.54440236,2.592783
0.44026282,0.14008407,0.40795958,1.0,0.3883738,0.46580988,2.7137187
0.34661213,0.18709445,0.40550995,1.0,0.3908669,0.39747214,2.894263
0.48529375,0.19816463,0.40249956,1.0,0.3805849,0.45311713,2.6046278
0.16371866,0.07339987,0.4010933,1.0,0.3754284,0.39525956,3.5488687
0.4251866,0.14393745,0.28120974,1.0,0.37930122,0.38185707,3.1027148
0.27454185,0.12801729,0.41411886,1.0,0.39224076,0.45761272,3.0002432
0.42823097,0.14539458,0.41298017,1.0,0.39658198,0.38698447,2.8245838
0.4250027,0.1316264,0.39884135,1.0,0.37332156,0.4252134,2.8506184
0.38268536,0.17055921,0.15248053,1.0,0.40585306,0.3892493,3.3314955
0.41702574,0.14302531,0.41843528,1.0,0.38551727,0.40626445,2.824431
0.27671066,0.13998221,0.4013221,1.0,0.40027016,0.45441797,2.9891737
0.40368807,0.1347424,0.058020208,1.0,0.3729912,0.38325644,3.6963155
0.45794296,0.13775153,0.24542372,1.0,0.4018331,0.391831,3.0585113
0.35528907,0.1313908,0.40644935,1.0,0.39475378,0.37973034,2.998297
0.14290059,0.06386821,0.38780096,1.0,0.38520616,0.4035374,3.6145103
0.46989462,0.1819828,0.413,1.0,0.39339012,0.47419733,2.5873692
0.23049201,0.110249214,0.4175869,1.0,0.39713752,0.41668862,3.1803493
0.48635805,0.21991852,0.29546937,1.0,0.39334685,0.4424764,2.720986
0.19846895,0.113602795,0.39392403,1.0,0.37961245,0.3866518,3.3961391
0.4132921,0.15291594,0.22708373,1.0,0.3887008,0.39741167,3.1657505
0.4175897,0.1255334,0.40660805,1.0,0.39183658,0.38221556,2.9005966
0.47399467,0.21492267,0.40826267,1.0,0.3889827,0.38923582,2.6661
0.42705157,0.12713592,0.39527252,1.0,0.36509657,0.43263397,2.861737
0.47882485,0.18931858,0.34275037,1.0,0.40240115,0.37915927,2.7894714
0.39855617,0.22154824,0.16205898,1.0,0.39569482,0.49267522,2.993056
0.40207732,0.22063491,0.41011035,1.0,0.38095307,0.41675058,2.7314548
