param,sweep_val,cf_S11_re,cf_S11_im
Ldv,-1.7575757575757576,0.9679912328720093,-0.17007847130298615
Ldv,-1.7171717171717171,0.9679980278015137,-0.17007271945476532
Ldv,-1.6767676767676767,0.9680045247077942,-0.1700669527053833
Ldv,-1.6363636363636362,0.9680107235908508,-0.17006118595600128
Ldv,-1.595959595959596,0.9680166840553284,-0.17005541920661926
Ldv,-1.5555555555555556,0.9680222868919373,-0.17004965245723724
Ldv,-1.5151515151515151,0.968027651309967,-0.17004390060901642
Ldv,-1.4747474747474747,0.968032717704773,-0.1700381338596344
Ldv,-1.4343434343434343,0.9680375456809998,-0.17003238201141357
Ldv,-1.393939393939394,0.9680421352386475,-0.17002663016319275
Ldv,-1.3535353535353534,0.9680464863777161,-0.17002087831497192
Ldv,-1.3131313131313131,0.9680505990982056,-0.1700151264667511
Ldv,-1.2727272727272727,0.968054473400116,-0.17000938951969147
Ldv,-1.2323232323232323,0.9680581092834473,-0.17000365257263184
Ldv,-1.1919191919191918,0.9680615663528442,-0.1699979156255722
Ldv,-1.1515151515151514,0.9680648446083069,-0.16999219357967377
Ldv,-1.1111111111111112,0.9680679440498352,-0.16998647153377533
Ldv,-1.0707070707070705,0.9680708050727844,-0.16998076438903809
Ldv,-1.0303030303030303,0.9680735468864441,-0.16997505724430084
Ldv,-0.9898989898989898,0.9680760502815247,-0.1699693500995636
Ldv,-0.9494949494949494,0.9680784940719604,-0.16996365785598755
Ldv,-0.909090909090909,0.9680807590484619,-0.1699579656124115
Ldv,-0.8686868686868685,0.968082845211029,-0.16995227336883545
Ldv,-0.8282828282828283,0.9680848717689514,-0.1699466109275818
Ldv,-0.7878787878787878,0.9680867195129395,-0.16994093358516693
Ldv,-0.7474747474747474,0.9680885076522827,-0.16993527114391327
Ldv,-0.707070707070707,0.9680901765823364,-0.1699296087026596
Ldv,-0.6666666666666665,0.9680917859077454,-0.16992396116256714
Ldv,-0.6262626262626261,0.9680933356285095,-0.16991831362247467
Ldv,-0.5858585858585856,0.9680947661399841,-0.1699126660823822
Ldv,-0.5454545454545454,0.9680961966514587,-0.16990701854228973
Ldv,-0.505050505050505,0.9680975079536438,-0.16990138590335846
Ldv,-0.46464646464646453,0.9680988192558289,-0.16989575326442719
Ldv,-0.4242424242424241,0.9681001305580139,-0.1698901355266571
Ldv,-0.38383838383838365,0.9681013822555542,-0.16988450288772583
Ldv,-0.3434343434343432,0.9681026339530945,-0.16987888514995575
Ldv,-0.303030303030303,0.9681038856506348,-0.16987325251102448
Ldv,-0.26262626262626254,0.9681051969528198,-0.1698676347732544
Ldv,-0.2222222222222221,0.9681064486503601,-0.16986201703548431
Ldv,-0.18181818181818166,0.9681077599525452,-0.16985639929771423
Ldv,-0.14141414141414121,0.9681090712547302,-0.16985078155994415
Ldv,-0.10101010101010077,0.9681105017662048,-0.16984516382217407
Ldv,-0.06060606060606055,0.9681119322776794,-0.169839546084404
Ldv,-0.02020202020202011,0.968113362789154,-0.1698339283466339
Ldv,0.020202020202020332,0.9681149125099182,-0.16982829570770264
Ldv,0.060606060606060996,0.9681165814399719,-0.16982267796993256
Ldv,0.10101010101010122,0.9681182503700256,-0.16981706023216248
Ldv,0.14141414141414144,0.9681200385093689,-0.1698114275932312
Ldv,0.1818181818181821,0.9681218862533569,-0.16980579495429993
Ldv,0.22222222222222232,0.9681238532066345,-0.16980016231536865
Ldv,0.262626262626263,0.9681259393692017,-0.16979452967643738
Ldv,0.3030303030303032,0.9681281447410583,-0.1697888970375061
Ldv,0.3434343434343434,0.9681304097175598,-0.16978326439857483
Ldv,0.3838383838383841,0.9681328535079956,-0.16977761685848236
Ldv,0.4242424242424243,0.968135416507721,-0.1697719693183899
Ldv,0.464646464646465,0.9681380391120911,-0.16976632177829742
Ldv,0.5050505050505052,0.9681408405303955,-0.16976067423820496
Ldv,0.5454545454545459,0.9681438207626343,-0.1697550266981125
Ldv,0.5858585858585861,0.9681468605995178,-0.16974937915802002
Ldv,0.6262626262626263,0.9681500792503357,-0.16974371671676636
Ldv,0.666666666666667,0.9681534767150879,-0.1697380691766739
Ldv,0.7070707070707072,0.9681569337844849,-0.16973240673542023
Ldv,0.7474747474747478,0.9681606292724609,-0.16972675919532776
Ldv,0.7878787878787881,0.9681644439697266,-0.1697211116552353
Ldv,0.8282828282828287,0.9681683778762817,-0.16971546411514282
Ldv,0.868686868686869,0.9681724905967712,-0.16970981657505035
Ldv,0.9090909090909092,0.9681767821311951,-0.16970418393611908
Ldv,0.9494949494949498,0.9681811928749084,-0.1696985512971878
Ldv,0.9898989898989901,0.9681857824325562,-0.16969293355941772
Ldv,1.0303030303030307,0.9681904911994934,-0.16968731582164764
Ldv,1.070707070707071,0.968195378780365,-0.16968171298503876
Ldv,1.1111111111111112,0.9682004451751709,-0.16967612504959106
Ldv,1.1515151515151518,0.9682056307792664,-0.16967053711414337
Ldv,1.191919191919192,0.9682109951972961,-0.16966497898101807
Ldv,1.2323232323232327,0.9682164788246155,-0.16965943574905396
Ldv,1.272727272727273,0.9682221412658691,-0.16965390741825104
Ldv,1.3131313131313136,0.9682279229164124,-0.16964839398860931
