freq_GHz,ReS11_mean,ReS11_std,ImS11_mean,ImS11_std,ReS21_mean,ReS21_std,ImS21_mean,ImS21_std,ReS22_mean,ReS22_std,ImS22_mean,ImS22_std
23.07179723502304,0.00019873427,0.004121728,-3.8935577e-05,0.0062673017,-8.2235325e-05,0.0018306321,0.000110111316,0.001692597,0.0007702134,0.054870714,0.0006145126,0.01687449
23.171935483870968,0.00019847527,0.004125705,-3.8980852e-05,0.0062932936,-8.175094e-05,0.0018245946,0.00011007287,0.0016933869,0.00077568414,0.0549279,0.0006123579,0.016810322
23.272073732718894,0.0001982147,0.0041297427,-3.9024948e-05,0.006319267,-8.126887e-05,0.0018185761,0.00011003225,0.001694151,0.00078111753,0.054983497,0.0006101568,0.016747724
23.37221198156682,0.00019795468,0.0041338224,-3.9067938e-05,0.006345228,-8.078925e-05,0.0018125798,0.00010998987,0.00169489,0.000786512,0.055037457,0.0006079075,0.016686762
23.472350230414747,0.00019769491,0.004137962,-3.9109033e-05,0.006371175,-8.031197e-05,0.0018066029,0.000109945664,0.0016956053,0.00079186645,0.055089843,0.0006056111,0.016627401
23.572488479262674,0.00019743391,0.004142154,-3.9149134e-05,0.0063971053,-7.983709e-05,0.0018006433,0.000109899294,0.0016962969,0.0007971875,0.05514073,0.000603269,0.016569654
23.6726267281106,0.0001971712,0.0041464027,-3.9188195e-05,0.0064230207,-7.936462e-05,0.0017947041,0.00010985109,0.0016969659,0.00080247194,0.055190004,0.00060088234,0.016513525
23.772764976958523,0.00019691013,0.0041507008,-3.92254e-05,0.0064489166,-7.8894656e-05,0.001788784,0.000109801134,0.0016976146,0.0008077159,0.055237785,0.00059844996,0.016459027
23.87290322580645,0.00019664911,0.004155062,-3.9260955e-05,0.0064748046,-7.842685e-05,0.0017828821,0.00010974937,0.0016982382,0.0008129231,0.05528403,0.00059597485,0.01640616
23.973041474654377,0.00019638638,0.0041594775,-3.9296072e-05,0.006500672,-7.796151e-05,0.0017770018,0.00010969566,0.0016988408,0.0008180921,0.055328786,0.0005934565,0.016354937
24.073179723502303,0.00019612374,0.0041639484,-3.9329225e-05,0.0065265303,-7.7498575e-05,0.0017711403,0.000109640074,0.0016994221,0.0008232171,0.055372097,0.0005908959,0.016305363
24.17331797235023,0.00019586101,0.0041684723,-3.9360883e-05,0.006552363,-7.7037876e-05,0.0017652964,0.00010958297,0.0016999798,0.0008283088,0.055413935,0.0005882938,0.016257413
24.273456221198156,0.00019559807,0.004173052,-3.9391765e-05,0.0065781884,-7.657968e-05,0.0017594735,0.00010952424,0.0017005168,0.0008333556,0.0554543,0.00058565015,0.016211139
24.373594470046083,0.00019533471,0.0041776933,-3.942097e-05,0.006603994,-7.612384e-05,0.0017536689,0.00010946361,0.0017010334,0.0008383672,0.055493206,0.00058296655,0.016166497
24.47373271889401,0.00019506915,0.0041823904,-3.9449234e-05,0.0066297892,-7.567025e-05,0.0017478848,0.00010940131,0.0017015274,0.00084334,0.055530705,0.00058024493,0.016123535
24.573870967741936,0.00019480527,0.004187146,-3.947554e-05,0.0066555617,-7.5219e-05,0.0017421193,0.00010933746,0.0017020014,0.0008482696,0.05556683,0.0005774826,0.016082192
24.674009216589862,0.00019454102,0.004191958,-3.950047e-05,0.006681326,-7.4770294e-05,0.0017363718,0.0001092719,0.0017024564,0.00085316,0.055601537,0.00057468336,0.016042493
