param,sweep_val,cf_S11_re,cf_S11_im
Rdv,0.5050505050505052,0.9617555737495422,-0.1677844524383545
Rdv,0.5454545454545459,0.9630398154258728,-0.16836373507976532
Rdv,0.5858585858585861,0.9643266797065735,-0.16894815862178802
Rdv,0.6262626262626263,0.9653893709182739,-0.16938774287700653
Rdv,0.666666666666667,0.9661186933517456,-0.16958355903625488
Rdv,0.7070707070707072,0.9668298363685608,-0.1697840541601181
Rdv,0.7474747474747478,0.9674877524375916,-0.1699955314397812
Rdv,0.7878787878787881,0.9680882692337036,-0.17017842829227448
Rdv,0.8282828282828287,0.9686810374259949,-0.17035770416259766
Rdv,0.868686868686869,0.9692564606666565,-0.1705383062362671
Rdv,0.9090909090909092,0.969800591468811,-0.17072421312332153
Rdv,0.9494949494949498,0.9703221917152405,-0.17091332376003265
Rdv,0.9898989898989901,0.9708378911018372,-0.17110688984394073
Rdv,1.0303030303030307,0.971355140209198,-0.171301007270813
Rdv,1.070707070707071,0.9718680381774902,-0.17149822413921356
Rdv,1.1111111111111112,0.9723767042160034,-0.17169106006622314
Rdv,1.1515151515151518,0.9728577733039856,-0.17189474403858185
Rdv,1.191919191919192,0.9733144044876099,-0.17209438979625702
Rdv,1.2323232323232327,0.9737696051597595,-0.17229992151260376
Rdv,1.272727272727273,0.9742193818092346,-0.17252987623214722
Rdv,1.3131313131313136,0.9746691584587097,-0.1727599799633026
Rdv,1.3535353535353538,0.9751189351081848,-0.172990083694458
Rdv,1.393939393939394,0.9755686521530151,-0.1732201725244522
Rdv,1.4343434343434347,0.9760184288024902,-0.1734502762556076
Rdv,1.474747474747475,0.9764395356178284,-0.17366698384284973
Rdv,1.5151515151515156,0.9768248200416565,-0.17387531697750092
Rdv,1.5555555555555558,0.9771809577941895,-0.17407721281051636
Rdv,1.5959595959595965,0.9775232076644897,-0.1742750108242035
Rdv,1.6363636363636367,0.9778625965118408,-0.17446182668209076
Rdv,1.676767676767677,0.9781929850578308,-0.17463985085487366
Rdv,1.7171717171717176,0.9785205125808716,-0.1748184710741043
Rdv,1.7575757575757578,0.9788481593132019,-0.17499710619449615
Rdv,1.7979797979797985,0.9791726469993591,-0.17516520619392395
Rdv,1.8383838383838387,0.9794915914535522,-0.17531462013721466
Rdv,1.878787878787879,0.9798117280006409,-0.17546384036540985
Rdv,1.9191919191919196,0.9801225662231445,-0.1756107211112976
Rdv,1.9595959595959598,0.9804307222366333,-0.17575761675834656
Rdv,2.0,0.9807158708572388,-0.17590177059173584
Cdv,-2.0,0.9651235938072205,-0.09321152418851852
Cdv,-1.9595959595959596,0.9652606248855591,-0.09389559924602509
Cdv,-1.9191919191919191,0.965416431427002,-0.09460099041461945
Cdv,-1.878787878787879,0.9655733108520508,-0.09530685842037201
Cdv,-1.8383838383838385,0.9657285809516907,-0.0960121601819992
Cdv,-1.797979797979798,0.9658805131912231,-0.09671639651060104
Cdv,-1.7575757575757576,0.9660326838493347,-0.09742065519094467
Cdv,-1.7171717171717171,0.9661856889724731,-0.09812504053115845
Cdv,-1.6767676767676767,0.9663361310958862,-0.09882836043834686
Cdv,-1.6363636363636362,0.9664868116378784,-0.09953086823225021
Cdv,-1.595959595959596,0.9666261672973633,-0.10024141520261765
Cdv,-1.5555555555555556,0.9667644500732422,-0.10095275193452835
Cdv,-1.5151515151515151,0.9669132232666016,-0.10167935490608215
Cdv,-1.4747474747474747,0.9670647382736206,-0.1024092584848404
Cdv,-1.4343434343434343,0.9672162532806396,-0.10313914716243744
Cdv,-1.393939393939394,0.9673677682876587,-0.10386904329061508
Cdv,-1.3535353535353534,0.9675192832946777,-0.10459893196821213
Cdv,-1.3131313131313131,0.9676707983016968,-0.10532882809638977
Cdv,-1.2727272727272727,0.9678236246109009,-0.10606459528207779
Cdv,-1.2323232323232323,0.9679954648017883,-0.10683652758598328
Cdv,-1.1919191919191918,0.9681978225708008,-0.10763996094465256
Cdv,-1.1515151515151514,0.9683965444564819,-0.10844185948371887
Cdv,-1.1111111111111112,0.9686114192008972,-0.1092662662267685
Cdv,-1.0707070707070705,0.968836784362793,-0.11010468751192093
Cdv,-1.0303030303030303,0.9690734148025513,-0.11096709966659546
Cdv,-0.9898989898989898,0.9693077206611633,-0.11182950437068939
Cdv,-0.9494949494949494,0.9695343375205994,-0.11269018799066544
Cdv,-0.909090909090909,0.969752848148346,-0.11355309188365936
Cdv,-0.8686868686868685,0.9699603319168091,-0.11441506445407867
Cdv,-0.8282828282828283,0.9701675176620483,-0.1152770072221756
Cdv,-0.7878787878787878,0.9703747034072876,-0.11613892763853073
Cdv,-0.7474747474747474,0.9705749750137329,-0.117018923163414
Cdv,-0.707070707070707,0.9708549380302429,-0.11799699068069458
Cdv,-0.6666666666666665,0.9711527824401855,-0.11898469924926758
Cdv,-0.6262626262626261,0.9714303612709045,-0.11999358236789703
Cdv,-0.5858585858585856,0.9716857671737671,-0.1210283488035202
Cdv,-0.5454545454545454,0.9719504714012146,-0.12210488319396973
Cdv,-0.505050505050505,0.9721800088882446,-0.12320423126220703
Cdv,-0.46464646464646453,0.972423791885376,-0.12436829507350922
Cdv,-0.4242424242424241,0.9726727604866028,-0.12555357813835144
Cdv,-0.38383838383838365,0.9729145765304565,-0.1267474889755249
Cdv,-0.3434343434343432,0.9731389284133911,-0.1279664933681488
Cdv,-0.303030303030303,0.9733496308326721,-0.12921464443206787
Cdv,-0.26262626262626254,0.9735321998596191,-0.1305602639913559
Cdv,-0.2222222222222221,0.9736754894256592,-0.13197466731071472
Cdv,-0.18181818181818166,0.9737535715103149,-0.13338229060173035
Cdv,-0.14141414141414121,0.9738177061080933,-0.13477981090545654
Cdv,-0.10101010101010077,0.9738699197769165,-0.13621097803115845
Cdv,-0.06060606060606055,0.9737470746040344,-0.1378820389509201
Cdv,-0.02020202020202011,0.9735172986984253,-0.1397557556629181
Cdv,0.020202020202020332,0.9731218218803406,-0.14196956157684326
Cdv,0.060606060606060996,0.97272127866745,-0.1441996842622757
Cdv,0.10101010101010122,0.972312867641449,-0.14643600583076477
Cdv,0.14141414141414144,0.9718797206878662,-0.14874011278152466
Cdv,0.1818181818181821,0.9714371562004089,-0.15108011662960052
Cdv,0.22222222222222232,0.9709877371788025,-0.15344275534152985
Cdv,0.262626262626263,0.9705271124839783,-0.15581674873828888
Cdv,0.3030303030303032,0.9700441360473633,-0.15822996199131012
Cdv,0.3434343434343434,0.9695600867271423,-0.1606379598379135
Cdv,0.3838383838383841,0.969045877456665,-0.16307425498962402
Cdv,0.4242424242424243,0.968522310256958,-0.16556282341480255
Cdv,0.464646464646465,0.968011736869812,-0.16795404255390167
Cdv,0.5050505050505052,0.9675188660621643,-0.17023076117038727
Cdv,0.5454545454545459,0.9670008420944214,-0.17268569767475128
Cdv,0.5858585858585861,0.9664137363433838,-0.1751737743616104
Cdv,0.6262626262626263,0.9657979011535645,-0.17767879366874695
Cdv,0.666666666666667,0.9651512503623962,-0.17997358739376068
Cdv,0.7070707070707072,0.9645012617111206,-0.18230855464935303
Cdv,0.7474747474747478,0.9638550281524658,-0.18465976417064667
Cdv,0.7878787878787881,0.9632149934768677,-0.18700388073921204
Cdv,0.8282828282828287,0.9625569581985474,-0.18933896720409393
Cdv,0.868686868686869,0.9619228839874268,-0.19164079427719116
Cdv,0.9090909090909092,0.9612393975257874,-0.19405332207679749
Cdv,0.9494949494949498,0.9605374932289124,-0.19640372693538666
Cdv,0.9898989898989901,0.9598371982574463,-0.19867825508117676
Cdv,1.0303030303030307,0.959139347076416,-0.20093508064746857
Cdv,1.070707070707071,0.9584413170814514,-0.20318603515625
Cdv,1.1111111111111112,0.9577428102493286,-0.20542393624782562
Cdv,1.1515151515151518,0.9570428729057312,-0.20758062601089478
Cdv,1.191919191919192,0.9563422203063965,-0.20970039069652557
Cdv,1.2323232323232327,0.955641508102417,-0.21182017028331757
Cdv,1.272727272727273,0.9549093246459961,-0.21390783786773682
Cdv,1.3131313131313136,0.9541524648666382,-0.21597017347812653
Cdv,1.3535353535353538,0.9533944725990295,-0.21802160143852234
Cdv,1.393939393939394,0.9526227712631226,-0.2200360894203186
Cdv,1.4343434343434347,0.9518449902534485,-0.22204920649528503
Cdv,1.474747474747475,0.951049268245697,-0.2240176498889923
Cdv,1.5151515151515156,0.9502729177474976,-0.22594425082206726
Cdv,1.5555555555555558,0.9494949579238892,-0.22786511480808258
Cdv,1.5959595959595965,0.9487169981002808,-0.2297859936952591
Cdv,1.6363636363636367,0.9479390382766724,-0.2317068725824356
Cdv,1.676767676767677,0.947161078453064,-0.23362773656845093
Cdv,1.7171717171717176,0.9463835954666138,-0.23554790019989014
Cdv,1.7575757575757578,0.9456151723861694,-0.2374381124973297
Cdv,1.7979797979797985,0.944840669631958,-0.2392709106206894
Cdv,1.8383838383838387,0.9440593719482422,-0.24105103313922882
Cdv,1.878787878787879,0.9432803988456726,-0.24281710386276245
Cdv,1.9191919191919196,0.9425098896026611,-0.24457167088985443
Cdv,1.9595959595959598,0.9417393207550049,-0.2463262677192688
Cdv,2.0,0.9409778714179993,-0.2480778992176056
Rav,-2.0,0.9651572108268738,-0.17702484130859375
Rav,-1.9595959595959596,0.9652383327484131,-0.17696192860603333
Rav,-1.9191919191919191,0.9653194546699524,-0.1768990010023117
Rav,-1.878787878787879,0.9654005765914917,-0.17683608829975128
Rav,-1.8383838383838385,0.965481698513031,-0.17677317559719086
Rav,-1.797979797979798,0.9655619859695435,-0.17670154571533203
Rav,-1.7575757575757576,0.9656350612640381,-0.1766200065612793
Rav,-1.7171717171717171,0.9656927585601807,-0.17653420567512512
Rav,-1.6767676767676767,0.9657502174377441,-0.17644834518432617
Rav,-1.6363636363636362,0.9658056497573853,-0.17635959386825562
Rav,-1.595959595959596,0.9658603072166443,-0.176271453499794
Rav,-1.5555555555555556,0.9659148454666138,-0.17618487775325775
Rav,-1.5151515151515151,0.965969443321228,-0.1760983020067215
Rav,-1.4747474747474747,0.9660245180130005,-0.17603950202465057
Rav,-1.4343434343434343,0.9660846590995789,-0.1759682297706604
Rav,-1.393939393939394,0.9661520719528198,-0.1758764386177063
Rav,-1.3535353535353534,0.9662397503852844,-0.175773024559021
Rav,-1.3131313131313131,0.9663322567939758,-0.1756613403558731
Rav,-1.2727272727272727,0.966428816318512,-0.17554444074630737
