sample,freq_GHz,Zapp_d_Re,Zapp_d_Im,Zapp_t_Re,Zapp_t_Im,Zth_pred_Re,Zth_pred_Im,Zth_true_Re,Zth_true_Im
2316,38.49308755760369,73.152985,309.06433,73.094734,306.6115,268.8160336205063,1578.616188713067,267.780734970693,1569.368550150003
2316,38.59322580645161,72.81406,308.3141,72.75785,305.86664,267.793258068492,1574.6516660922844,266.7599292753059,1565.4282924024433
2316,38.69336405529954,72.47747,307.56726,72.42328,305.12503,266.7782413298518,1570.7066686521057,265.7468661072309,1561.507432371136
2316,38.79350230414747,72.14341,306.82352,72.09117,304.38663,265.77090555836156,1566.7810551487853,264.74146780058817,1557.605829815947
2316,38.89364055299539,71.81169,306.0832,71.76148,303.65137,264.77117387616977,1562.8746856696528,263.74365765537226,1553.723345817309
2316,38.99377880184332,71.48242,305.34598,71.43413,302.91937,263.7789703594622,1558.9874216178478,262.75335992315706,1549.8598427610953
2316,39.093917050691246,71.155426,304.61197,71.1091,302.1905,262.7942200243723,1555.1191256972581,261.77049979304684,1546.0151843236881
2316,39.19405529953917,70.83081,303.88113,70.786446,301.46475,261.81684881312987,1551.2696618976538,260.795003377866,1542.1892354572497
2316,39.2941935483871,70.5085,303.15338,70.46609,300.74216,260.84678358044835,1547.4388954800208,259.8267977005842,1538.3818623751843
2316,39.394331797235026,70.188446,302.42877,70.14797,300.02267,259.88395208014293,1543.6266929620933,258.86581068097337,1534.5929325377992
2316,39.49447004608295,69.8707,301.70737,69.83213,299.3063,258.92828295197444,1539.832922104068,257.9119711224896,1530.822314638148
2316,39.59460829493088,69.55518,300.98898,69.51853,298.593,257.97970570871837,1536.0574518945207,256.96520869937814,1527.0698785880668
2316,39.694746543778805,69.241905,300.27362,69.20717,297.8827,257.0381507234499,1532.3001525364928,256.0254539439961,1523.3354955043915
2316,39.794884792626725,68.93083,299.5614,68.897995,297.17535,256.10354921704504,1528.5608954337786,255.09263823434745,1519.6190376953564
2316,39.89502304147465,68.62198,298.8522,68.59103,296.47113,255.1758332458902,1524.8395531773751,254.1666937818289,1515.9203786471714
2316,39.99516129032258,68.31526,298.1459,68.28617,295.7699,254.25493568980002,1521.1359995321268,253.24755361918105,1512.2393930107778
2316,40.095299539170504,68.01069,297.44278,67.98349,295.0717,253.34079024013516,1517.4501094235306,252.33515158864057,1508.5759565887752
2316,40.19543778801843,67.70827,296.74252,67.68291,294.3763,252.43333138812048,1513.7817589247252,251.4294223302903,1504.9299463225177
2316,40.29557603686636,67.40795,296.0453,67.384445,293.68393,251.53249441335672,1510.1308252436443,250.53030127060399,1501.3012402793834
2316,40.395714285714284,67.10968,295.35098,67.088,292.9945,250.63821537252295,1506.497186710336,249.63772461118066,1497.6897176402051
2316,40.49585253456221,66.81349,294.65958,66.793686,292.30792,249.75043108826767,1502.880722764456,248.75162931766576,1494.095258686866
2316,40.59599078341014,66.51939,293.97107,66.50137,291.62427,248.86907913828222,1499.2813139429115,247.87195310885664,1490.5177447900587
2316,40.696129032258064,66.2273,293.2855,66.21116,290.94342,247.9940978445558,1495.6988418676751,246.99863444598623,1486.9570583971997
2316,40.79626728110599,65.937195,292.60278,65.92284,290.2655,247.1254262628067,1492.1331892337528,246.13161252218475,1483.4130830205015
2316,40.89640552995392,65.64913,291.92288,65.63655,289.59036,246.26300417208807,1488.5842397973079,245.27082725211338,1479.8857032252004
2316,40.99654377880184,65.36307,291.24576,65.35229,288.918,245.40677206456286,1485.0518783639375,244.41621926176867,1476.3748046179337
2316,41.09668202764977,65.07886,290.57162,65.06988,288.24857,244.55667113544774,1481.5359907771028,243.56772987845332,1472.880273835267
2316,41.1968202764977,64.796715,289.90018,64.78949,287.58182,243.71264327311965,1478.0364639067054,242.7253011209109,1469.4019985323723
2316,41.29695852534562,64.51646,289.23157,64.51096,286.91785,242.87463104938496,1474.5531856378136,241.88887568962107,1465.939867371847
2316,41.39709677419355,64.23809,288.5657,64.23441,286.25662,242.0425777099052,1471.0860448595288,241.05839695725243,1462.4937700126773
2316,41.497235023041476,63.961597,287.90256,63.959633,285.59814,241.21642716477982,1467.6349314540005,240.23380895927045,1459.0635970993453
2316,41.5973732718894,63.68698,287.24225,63.68677,284.94235,240.39612397927965,1464.199736285575,239.41505638469735,1455.6492402510755
2316,41.69751152073733,63.414257,286.58463,63.41578,284.2894,239.58161336473165,1460.78035119009,238.60208456702023,1452.2505920512097
2316,41.797649769585256,63.143356,285.92963,63.146606,283.63898,238.77284116954914,1457.3766689643003,237.79483947524753,1448.8675460367324
2316,41.89778801843318,62.87423,285.27734,62.879215,282.99127,237.9697538704068,1453.988583355438,236.99326770510692,1445.4999966879138
2316,41.99792626728111,62.606953,284.6278,62.61364,282.34622,237.17229856355752,1450.6159890509098,236.19731647038643,1442.1478394180974
2316,42.098064516129035,62.341496,283.98087,62.349876,281.7038,236.38042295628784,1447.2587816681207,235.40693359441246,1438.810970563605
2316,42.19820276497696,62.07779,283.33658,62.087856,281.064,235.5940753585096,1443.9168577444282,234.62206750166501,1435.4892873737797
2316,42.29834101382489,61.815895,282.69495,61.827637,280.42682,234.81320467448668,1440.5901147272234,233.84266720952624,1432.1826880011486
2316,42.39847926267281,61.55568,282.05588,61.569096,279.79224,234.0377603946916,1437.2784509641363,233.06868232015938,1428.8910714917106
2316,42.498617511520735,61.29719,281.41943,61.312332,279.16022,233.26769258779316,1433.9817656933676,232.30006301251794,1425.6143377753478
2316,42.59875576036866,61.040413,280.78558,61.057205,278.53073,232.50295189276966,1430.6999590341375,231.53676003447976,1422.3523876563556
2316,42.69889400921659,60.78539,280.15427,60.80384,277.90387,231.74348951114703,1427.432931977257,230.77872469510683,1419.105122804093
2316,42.799032258064514,60.532032,279.52548,60.552135,277.2794,230.98925719935986,1424.1805863758202,230.02590885702588,1415.8724457437497
2316,42.89917050691244,60.280304,278.89923,60.302048,276.65756,230.24020726123157,1420.9428249360046,229.27826492892947,1412.6542598472263
2316,42.99930875576037,60.03029,278.2755,60.05366,276.0382,229.49629254057385,1417.719551207997,228.53574585819447,1409.4504693241322
2316,43.099447004608294,59.78191,277.6543,59.806904,275.4213,228.75746641390066,1414.5106695770235,227.79830512361653,1406.260979212894
2316,43.19958525345622,59.53509,277.03558,59.561737,274.8069,228.02368278325744,1411.3160852544966,227.0658967282572,1403.0856953719717
2316,43.29972350230415,59.28998,276.41937,59.31824,274.19495,227.29489606916144,1408.1357042692723,226.33847519240368,1399.9245244711888
2316,43.39986175115207,59.04641,275.8055,59.0763,273.58536,226.5710612036514,1404.9694334590104,225.61599554663715,1396.7773739831664
2316,43.5,58.804478,275.19418,58.835907,272.97827,225.8521336234466,1401.817180461648,224.89841332500953,1393.6441521748652
2573,0.04,2258.0635,15.268999,1816.7609,9.456982,14001.08144894505,5042.245160085198,13226.804961663061,4666.233273509895
2573,0.14013824884792628,2256.9055,53.41419,1816.2118,33.08954,6616.538122327179,6216.498779786512,6247.463024241287,6089.099219204585
2573,0.24027649769585255,2254.4702,91.46896,1815.0546,56.689182,4304.46159801426,4513.025577233452,3889.6127744655423,4498.0647256936345
2573,0.3404147465437788,2250.7632,129.3692,1813.2938,80.23277,3513.0730630382,3414.49616201375,3062.1307307808784,3418.605606241657
2573,0.44055299539170506,2245.7932,167.05118,1810.9287,103.696815,3166.016176347648,2729.2316140983858,2695.9916530485325,2733.220169937912
2573,0.5406912442396314,2239.5771,204.4526,1807.9641,127.05828,2985.7315891579906,2274.0136056826773,2505.127342189885,2273.396496855463
2573,0.6408294930875577,2232.1448,241.51466,1804.4097,150.29507,2880.603354467155,1953.9170212389304,2393.7365470783193,1947.644585521699
2573,0.7409677419354839,2223.5088,278.1763,1800.2666,173.3841,2813.9831462162497,1718.6253793321027,2323.222909479471,1706.571466122259
2573,0.8411059907834102,2213.706,314.38315,1795.5525,196.30547,2769.021780631939,1539.6556932865217,2275.769724152737,1521.9505759569622
2573,0.9412442396313365,2202.765,350.0804,1790.2649,219.03563,2737.12824964883,1399.852525501541,2242.269657656525,1376.6849731289844
2573,1.0413824884792628,2190.7207,385.2169,1784.4236,241.55626,2713.5597507764073,1288.3245362691111,2217.68631682272,1259.880923463019
2573,1.141520737327189,2177.6072,419.7428,1778.0336,263.84598,2695.5281194273716,1197.8468799721752,2199.055366278733,1164.2940091369935
2573,1.2416589861751153,2163.468,453.61392,1771.107,285.88553,2681.308734885505,1123.4475854990344,2184.541554593717,1084.9299699847725
2573,1.3417972350230416,2148.3457,486.78796,1763.6587,307.65698,2669.7890856849076,1061.597309665255,2172.960156115221,1018.2390614614129
2573,1.4419354838709677,2132.2847,519.2263,1755.7042,329.1435,2660.2257845405043,1009.7236396680631,2163.5190509626464,961.6315214092584
2573,1.542073732718894,2115.3318,550.89343,1747.2535,350.3268,2652.1069863072453,965.9084570902224,2155.6725415425794,913.1749146991561
2573,1.6422119815668204,2097.5337,581.7576,1738.326,371.19272,2645.071066396712,928.6929296500475,2149.034879888907,871.3987426916574
2573,1.7423502304147467,2078.9353,611.7873,1728.9302,391.7228,2638.8567458952157,896.9481180815799,2143.327200910632,835.1646030011611
2573,1.842488479262673,2059.5955,640.96387,1719.0922,411.9081,2633.2715066260075,869.7868805613308,2138.3438993535306,803.5776836673022
2573,1.942626728110599,2039.5593,669.26306,1708.8206,431.73132,2628.1710188935963,846.5025116841387,2133.930721135779,775.9250561668978
2573,2.0427649769585257,2018.8729,696.66364,1698.1355,451.18185,2623.445405191548,826.5251269305597,2129.9701297919287,751.6317785236328
2573,2.1429032258064518,1997.594,723.156,1687.055,470.24878,2619.009863308018,809.3900923366343,2126.371314271444,730.2290998089143
2573,2.243041474654378,1975.7698,748.7276,1675.598,488.92267,2614.7981372463328,794.7147960580837,2123.063229795891,711.3310526149883
2573,2.3431797235023044,1953.4475,773.3684,1663.7771,507.19162,2610.7578891711773,782.1813028518487,2119.989663998638,694.6169652224509
2573,2.4433179723502305,1930.6813,797.0774,1651.6147,525.04926,2606.84736538212,771.5232261676801,2117.105682025197,679.8182203699782
2573,2.5434562211981566,1907.5138,819.84827,1639.1287,542.48846,2603.0329588766244,762.5156696127067,2114.375027282259,666.7081061444106
2573,2.643594470046083,1883.9951,841.6841,1626.3386,559.5037,2599.2874032457335,754.9674329902513,2111.768195236594,655.0939492849295
2573,2.7437327188940093,1860.1699,862.5882,1613.2596,576.0879,2595.5884177433827,748.7149102931121,2109.26098828272,644.8109544616251
2573,2.8438709677419354,1836.0834,882.566,1599.9106,592.2363,2591.917679190886,743.6172665617648,2106.833419155429,635.7173334760237
2573,2.944009216589862,1811.776,901.62366,1586.3103,607.94666,2588.2600336285213,739.5525917816212,2104.4688700495203,627.6904202595995
2573,3.044147465437788,1787.2925,919.7751,1572.4791,623.2173,2584.6028858808063,736.414808672856,2102.153441520702,620.6235467375265
2573,3.1442857142857146,1762.668,937.02606,1558.4299,638.04297,2580.935722576119,734.1111675804204,2099.875443759023,614.4235113721599
2573,3.2444239631336407,1737.9446,953.3964,1544.1857,652.42737,2577.2497362772265,732.5602025182826,2097.62499574139,609.0085133492013
2573,3.344562211981567,1713.1553,968.89746,1529.7573,666.3645,2573.5375269354167,731.690052357854,2095.3937068917817,604.3064555379998
2573,3.4447004608294933,1688.3375,983.54944,1515.1678,679.86066,2569.7928629947587,731.4370733183823,2093.1744223966684,600.2535417049444
2573,3.5448387096774194,1663.5204,997.366,1500.4291,692.912,2566.0104888897786,731.7446854922085,2090.961018033254,596.7931101733909
2573,3.644976958525346,1638.7374,1010.3703,1485.5609,705.5246,2562.185968903658,732.5624086441802,2088.748233806366,593.874658738559
2573,3.745115207373272,1614.0138,1022.5758,1470.5767,717.6981,2558.3155597299747,733.8450520417799,2086.5315382239714,591.453025248108
2573,3.845253456221198,1589.3787,1034.0072,1455.4929,729.4372,2554.3961058478912,735.552030373462,2084.3070169261123,589.4876956269002
2573,3.9453917050691247,1564.857,1044.6853,1440.3234,740.74414,2550.4249531460473,737.6467834560019,2082.0712807958907,587.9422168206277
2573,4.045529953917051,1540.4725,1054.6322,1425.0846,751.6258,2546.399877232577,740.0962818250031,2079.821389750334,586.7836965682927
2573,4.145668202764977,1516.2465,1063.8693,1409.7886,762.08417,2542.3190236322253,742.8706037461627,2077.5547892236414,585.9823753904951
2573,4.2458064516129035,1492.1979,1072.4169,1394.4489,772.12463,2538.1808576575763,745.9425719012132,2075.2692569806286,585.5112589236514
2573,4.34594470046083,1468.3462,1080.2996,1379.0802,781.7552,2533.9841221942256,749.2874401582337,2072.962858381399,585.3458009076865
2573,4.446082949308756,1444.7084,1087.54,1363.6932,790.9793,2529.72780199194,752.882622556877,2070.633908594084,585.4636288730874
2573,4.546221198156682,1421.2987,1094.1581,1348.3002,799.80334,2525.411093329458,756.7074580202806,2068.2809405466714,585.8443059686621
2573,4.646359447004609,1398.1322,1100.179,1332.9132,808.235,2521.033378137568,760.7430054198907,2065.902677640505,586.4691234974075
2573,4.7464976958525344,1375.2213,1105.6261,1317.5442,816.28284,2516.5942018368673,764.9718645231417,2063.498010431336,587.320919641108
2573,4.846635944700461,1352.5753,1110.5142,1302.2009,823.9497,2512.093254283278,769.3780190902512,2061.0659766297345,588.3839205984342
2573,4.9467741935483875,1330.2067,1114.8739,1286.8951,831.2459,2507.5303533237875,773.946698989067,2058.6057438893804,589.6436009704321
2573,5.046912442396313,1308.1224,1118.7197,1271.6357,838.1774,2502.905430552744,778.6642586923402,2056.116594945584,591.086560728089
2573,5.14705069124424,1286.3314,1122.0779,1256.4325,844.75476,2498.2185189300585,783.5180699307836,2053.5979147421845,592.7004165100955
2573,5.247188940092166,1264.8394,1124.9653,1241.2932,850.9831,2493.46974198024,788.496426614246,2051.0491792464218,594.4737053416
2573,5.347327188940092,1243.6521,1127.4026,1226.2245,856.869,2488.659304338115,793.5884604153628,2048.4699457015245,596.3957991498992
2573,5.4474654377880185,1222.7744,1129.4104,1211.2365,862.42456,2483.7874834454765,798.7840656455394,2045.8598441076763,598.456828691111
2573,5.547603686635945,1202.2103,1131.0085,1196.3347,867.6552,2478.8546222344235,804.073832250497,2043.2185697557427,600.6476157014447
2573,5.647741935483871,1181.9626,1132.2156,1181.526,872.57043,2473.8611226591447,809.4489859185619,2040.5458766658517,602.959612254497
2573,5.747880184331797,1162.0337,1133.0461,1166.8173,877.1784,2468.807439959427,814.9013344348849,2037.8415718059216,605.3848464475843
2573,5.848018433179724,1142.4252,1133.5244,1152.2136,881.48706,2463.6940775569947,820.4232195332726,2035.105509984276,607.9158736599502
2573,5.94815668202765,1123.1375,1133.6611,1137.7194,885.5009,2458.5215825007017,826.0074735978859,2032.3375893263983,610.545732727403
2573,6.048294930875576,1104.1713,1133.4744,1123.3412,889.2333,2453.2905413890053,831.6473806527014,2029.5377472591567,613.267906464553
2573,6.148433179723503,1085.5265,1132.9834,1109.0831,892.6908,2448.0015767086106,837.3366411497344,2026.7059569369746,616.076286039756
2573,6.248571428571429,1067.2023,1132.2006,1094.9492,895.88025,2442.6553435369156,843.0693401296178,2023.8422240537907,618.9651387711804
2573,6.348709677419355,1049.1973,1131.1405,1080.9432,898.8097,2437.252526563313,848.8399183818523,2020.9465839925683,621.9290789667549
2573,6.448847926267281,1031.5101,1129.8193,1067.0687,901.48663,2431.793837390649,854.643146278285,2018.0190992707999,624.9630414775224
2573,6.548986175115208,1014.13873,1128.2495,1053.3292,903.9207,2426.280012083448,860.4740999932479,2015.0598572461258,628.0622576742669
2573,6.6491244239631335,997.08075,1126.4456,1039.7273,906.1189,2420.711808934043,866.3281398582878,2012.068968051024,631.2222335921691
2573,6.74926267281106,980.33356,1124.4191,1026.2657,908.08813,2415.0900064215684,872.2008906293097,2009.0465627296296,634.438730018494
2573,6.849400921658987,963.894,1122.1849,1012.9465,909.83527,2409.415401342109,878.0882234699227,2005.9927915532903,637.7077443245694
2573,6.949539170506912,947.7594,1119.7496,999.7719,911.3682,2403.6888070910663,883.9862394773926,2002.9078224944499,641.0254938662005
2573,7.049677419354839,931.92584,1117.1299,986.7437,912.6949,2397.911052081257,889.8912545973145,1999.7918398410634,644.3884007966017
2573,7.149815668202765,916.38995,1114.3339,973.86346,913.82245,2392.0829782823375,895.799785790378,1996.6450429359845,647.7930781533834
2573,7.249953917050692,901.1477,1111.3734,961.13214,914.75574,2386.2054398689256,901.7085383296837,1993.4676450276675,651.2363170963978
2573,7.350092165898618,886.19543,1108.257,948.5513,915.5037,2380.279301966359,907.6143941203317,1990.2598722202188,654.7150751866634
2573,7.450230414746544,871.5288,1104.9955,936.1214,916.0727,2374.3054394843707,913.5144009446552,1987.0219625122547,658.2264656083727
2573,7.550368663594471,857.1441,1101.5956,923.84326,916.4673,2368.284736030125,919.4057625467328,1983.7541649152934,661.7677472463748
2573,7.650506912442396,843.0367,1098.0685,911.7175,916.69586,2362.218082893066,925.2858294788745,1980.4567386434787,665.3363155406862
2573,7.750645161290323,829.2021,1094.4225,899.7441,916.7635,2356.106378094918,931.1520906407754,1977.1299523674022,668.9296940476818
2573,7.850783410138249,815.63635,1090.6631,887.92334,916.6764,2349.950525498953,937.0021654491296,1973.7740835256086,672.5455266447915
2573,7.950921658986175,802.3346,1086.8004,876.2554,916.4402,2343.7514339732884,942.833796581771,1970.3894176881006,676.1815703218886
2573,8.051059907834102,789.2921,1082.8413,864.7397,916.0619,2337.5100166036,948.6448432459938,1966.97624796679,679.8356885081982
2573,8.151198156682026,776.5048,1078.7919,853.37646,915.546,2331.2271899511165,954.4332749256769,1963.5348744684038,683.5058448885889
2573,8.251336405529953,763.9682,1074.6587,842.1649,914.8978,2324.903873352239,960.1971655662556,1960.0656037858487,687.1900976675814
2573,8.35147465437788,751.67773,1070.4479,831.1046,914.1226,2318.5409882565123,965.9346881605272,1956.568748524457,690.8865942434043
2573,8.451612903225806,739.6284,1066.1667,820.1949,913.2267,2312.1394576000266,971.6441097018155,1953.044626859935,694.5935662579991
2573,8.551751152073733,727.81616,1061.8185,809.4349,912.212,2305.700205211646,977.3237864741632,1949.4935621251564,698.3093249920651
2573,8.65188940092166,716.236,1057.4119,798.82385,911.0872,2299.224155249709,982.9721596520526,1945.9158824232493,702.0322570771049
2573,8.752027649769584,704.88367,1052.9497,788.36084,909.8552,2292.712231667119,988.587751184693,1942.311920264691,705.760820498987
2573,8.85216589861751,693.75543,1048.4353,778.045,908.51953,2286.1653577029224,994.169159942182,1938.6820122263525,709.4935408698626
2573,8.952304147465437,682.8454,1043.8779,767.8748,907.0865,2279.5844553986794,999.7150581029084,1935.0264986306438,713.2290079473318
2573,9.052442396313364,672.1503,1039.2781,757.84924,905.5601,2272.970445138097,1005.2241877633983,1931.345723243103,716.9658723816389
2573,9.15258064516129,661.6656,1034.6411,747.9676,903.9424,2266.324245208533,1010.6953577534713,1927.6400329869289,720.7028426733489
2573,9.252718894009217,651.3867,1029.9717,738.22784,902.2395,2259.6467713831144,1016.127440641077,1923.9097776731055,724.4386823254836
2573,9.352857142857141,641.31,1025.2721,728.629,900.4547,2252.9389365223474,1021.5193699125339,1920.1553097449014,728.1722071754676
2573,9.452995391705068,631.431,1020.5465,719.1698,898.59174,2246.201650194157,1026.8701373151196,1916.3769840356435,731.9022828934827
2573,9.553133640552995,621.74524,1015.7993,709.84863,896.6533,2239.4358183114405,1032.1787903500717,1912.5751575387599,735.6278226349448
2573,9.653271889400921,612.2493,1011.0319,700.66406,894.6448,2232.6423427862583,1037.4444299050679,1908.7501891892011,739.3477848358536
2573,9.753410138248848,602.93823,1006.24994,691.6146,892.5686,2225.8221211998775,1042.666208016154,1904.9024396554094,743.061171140677
2573,9.853548387096774,593.80914,1001.45386,682.69867,890.42804,2218.9760464879573,1047.8433257499419,1901.0322711410993,746.7670244532875
2573,9.9536866359447,584.85834,996.6464,673.9149,888.22546,2212.105006640192,1052.975031197623,1897.140047196173,750.4644271022225
2573,10.053824884792625,576.0809,991.8315,665.2614,885.9648,2205.2098844138236,1058.0606175730532,1893.2261325361549,754.1524991122477
2573,10.153963133640552,567.4734,987.0117,656.73676,883.64984,2198.291557060442,1063.0994214077775,1889.2908928695847,757.8303965748316
2573,10.254101382488479,559.03265,982.18787,648.33954,881.28174,2191.3508960655577,1068.0908208364328,1885.3346947328666,761.4973101107221
2573,10.354239631336405,550.7552,977.3629,640.06793,878.86414,2184.388766900464,1073.0342339664885,1881.3579053321023,765.1524634183435
2573,10.454377880184332,542.6371,972.5389,631.9202,876.3997,2177.4060287859306,1077.9291173267604,1877.3608923914844,768.7951119022184
2573,10.554516129032258,534.67487,967.71765,623.8949,873.8902,2170.4035344673052,1082.7749643895597,1873.344024007868,772.4245413760614
2573,10.654654377880183,526.8649,962.9015,615.99036,871.3397,2163.382130000641,1087.5713041617462,1869.3076685111569,776.0400668355888
2573,10.75479262672811,519.2051,958.09076,608.2049,868.7483,2156.342654549463,1092.3176998403032,1865.2521943301879,779.6410312964747
2573,10.854930875576036,511.6906,953.2891,600.5366,866.12103,2149.2859401918354,1097.0137475283973,1861.1779698638097,783.2268046932106
2573,10.955069124423963,504.31927,948.49646,592.9844,863.4576,2142.2128117373954,1101.659075008181,1857.0853633568804,786.7967828349401
2573,11.05520737327189,497.08798,943.7139,585.5461,860.76117,2135.1240865540426,1106.2533405668821,1852.9747427809432,790.3503864146371
2573,11.155345622119816,489.99347,938.94385,578.2202,858.0341,2128.020574403991,1110.796231872973,1848.8464757193344,793.8870600682444
2573,11.25548387096774,483.03217,934.18787,571.0052,855.27826,2120.9030772888923,1115.287464899456,1844.700929256522,797.4062714806468
2573,11.355622119815667,476.20178,929.4467,563.89966,852.495,2113.7723893037755,1119.7267828915074,1840.538469871473,800.9075105355612
2573,11.455760368663594,469.49957,924.72076,556.90137,849.6866,2106.6292964995355,1124.1139553759374,1836.35946333487,804.3902885066493
2573,11.55589861751152,462.92282,920.0111,550.00903,846.8541,2099.4745767537265,1128.4487772100838,1832.16427461001,807.8541372873283
2573,11.656036866359447,456.4677,915.3204,543.2213,844.00024,2092.3089996494236,1132.7310676679508,1827.953267757225,811.298608656949
2573,11.756175115207373,450.1331,910.64746,536.5359,841.1262,2085.133326361928,1136.960669561536,1823.7268058416912,814.723273581157
2573,11.8563133640553,443.9151,905.9946,529.9518,838.234,2077.9483095530854,1141.137448395451,1819.4852508444822,818.127721544412
2573,11.956451612903225,437.8124,901.3611,523.46765,835.3228,2070.754693273018,1145.2612915530603,1815.2289635767484,821.5115599127714
2573,12.056589861751151,431.82098,896.74976,517.08105,832.398,2063.553212869054,1149.3321075124916,1810.9583035969088,824.8744133251789
2573,12.156728110599078,425.93988,892.1593,510.79132,829.45746,2056.344594901654,1153.3498250909772,1806.6736291307402,828.2159231116059
2573,12.256866359447004,420.1657,887.59186,504.59653,826.5048,2049.1295570671487,1157.3143927161018,1802.3752969942723,831.5357467365186
2573,12.35700460829493,414.49686,883.0463,498.49527,823.53937,2041.9088081270863,1161.225777722605,1798.0636625193908,834.8335572662281
2573,12.457142857142857,408.93048,878.525,492.48593,820.5637,2034.6830478440138,1165.0839656735102,1793.7390794820549,838.1090428587872
2573,12.557281105990782,403.46475,874.0272,486.56723,817.5791,2027.4529669235083,1168.888959704396,1789.4019000330609,841.3619062751808
2573,12.657419354838709,398.09708,869.5539,480.73743,814.5859,2020.2192469622787,1172.6407798897294,1785.052474631262,844.5918644106346
2573,12.757557603686635,392.8256,865.1057,474.9951,811.5857,2012.9825604021757,1176.3394626302377,1780.6911519791722,847.7986478449454
2573,12.857695852534562,387.64832,860.6823,469.3393,808.5788,2005.743570489927,1179.9850600603672,1776.3182789608968,850.9820004108094
2573,12.957834101382488,382.56308,856.2847,463.7683,805.5671,1998.5029312424435,1183.5776394749305,1771.93420058231,854.1416787791802
2573,13.057972350230415,377.5681,851.9126,458.28052,802.5514,1991.2612874175325,1187.1172827741066,1767.5392599134293,857.2774520607577
2573,13.158110599078341,372.66132,847.567,452.87488,799.53235,1984.0192744898518,1190.6040859260063,1763.1337980329208,860.3891014227643
2573,13.258248847926266,367.8409,843.24744,447.55038,796.5102,1976.7775186319584,1194.0381584460642,1758.718153974685,863.4764197202084
2573,13.358387096774193,363.1048,838.95465,442.30475,793.48663,1969.5366367002919,1197.419622892567,1754.2926646764715,866.5392111408988
2573,13.45852534562212,358.45123,834.68896,437.13727,790.4627,1962.2972362259427,1200.748614377657,1749.857664930464,869.5772908635043
2573,13.558663594470046,353.87888,830.4501,432.04672,787.4388,1955.0599154100628,1204.0252800932058,1745.413487335799,872.590484728007
2573,13.658801843317972,349.38583,826.23804,427.03183,784.41486,1947.8252631237638,1207.2497788509804,1740.9604622529625,875.5786289179285
2573,13.758940092165899,344.9701,822.05365,422.091,781.3927,1940.59385891237,1210.4222806365478,1736.4989177600307,878.5415696537525
2573,13.859078341013824,340.6301,817.8967,417.22296,778.37286,1933.3662730038766,1213.5429661764135,1732.0291796106987,881.4791628969958
2573,13.95921658986175,336.3646,813.7672,412.4269,775.3558,1926.1430663214842,1216.612026517905,1727.5515711940714,884.391274064417
2573,14.059354838709677,332.17166,809.66547,407.70145,772.3419,1918.9247905000623,1219.629662621341,1723.066413496169,887.2777777518775
2573,14.159493087557603,328.05035,805.5908,403.04556,769.3313,1911.7119879064237,1222.596084964058,1718.5740250631077,890.1385574674014
2573,14.25963133640553,323.99896,801.5437,398.45807,766.32526,1904.5051916632608,1225.5115131558766,1714.0747219659272,892.9735053730085
2573,14.359769585253456,320.01575,797.5245,393.93762,763.3246,1897.3049256766312,1228.376175565624,1709.5688177670208,895.7825220349118
2573,14.459907834101383,316.09888,793.53357,389.48282,760.32947,1890.1117046668562,1231.1903089583463,1705.0566234881373,898.5655161817028
2573,14.560046082949308,312.24792,789.5699,385.09323,757.3401,1882.9260342027085,1233.954158142854,1700.5384475799265,901.3224044701653
2573,14.660184331797234,308.4612,785.6337,380.76746,754.3572,1875.7484107387693,1236.6679756292747,1696.0145958929827,904.0531112583772
2573,14.76032258064516,304.7372,781.7255,376.50452,751.381,1868.579321655838,1239.332021296294,1691.4853716503703,906.7575683857838
2573,14.860460829493087,301.0747,777.8447,372.303,748.4119,1861.4192453042672,1241.9465620677884,1686.951075421587,909.43571495994
2573,14.960599078341014,297.47266,773.9914,368.16238,745.45074,1854.268651050113,1244.5118715985554,1682.4120050979452,912.0874971496335
2573,15.06073732718894,293.92972,770.16547,364.08176,742.49677,1847.1279993239884,1247.0282299688804,1677.868455869331,914.7128679841242
2573,15.160875576036865,290.4446,766.3674,360.0593,739.5524,1839.9977416725071,1249.495923387665,1673.3207202023252,917.3117871582436
2573,15.261013824884792,287.01627,762.59656,356.09476,736.6165,1832.8783208122034,1251.915243903884,1668.7690878196456,919.8842208431132
2573,15.361152073732718,283.6433,758.85266,352.1868,733.68915,1825.7701706858265,1254.286489126119,1664.2138456808887,922.430141502252
2573,15.461290322580645,280.32504,755.136,348.3349,730.7713,1818.6737165209058,1256.6099619499498,1659.6552779645458,924.949527712865
2573,15.561428571428571,277.06,751.4463,344.53748,727.863,1811.5893748904768,1258.8859702929826,1655.0936660512616,927.4423639920984
2573,15.661566820276498,273.8472,747.7839,340.7939,724.96515,1804.5175537758712,1261.114826837303,1650.529288508309,929.9086406280763
2573,15.761705069124423,270.68564,744.1482,337.1038,722.07684,1797.4586526314752,1263.2968487791616,1645.9624210752625,932.3483535155348
2573,15.86184331797235,267.57452,740.5388,333.4654,719.19934,1790.4130624513493,1265.4323575856856,1641.3933366508309,934.7615039958732
2573,15.961981566820276,264.5126,736.9565,329.8786,716.3323,1783.381165837632,1267.521678758446,1636.822305280839,937.1480987014669
2573,16.062119815668204,261.49875,733.40027,326.34204,713.476,1776.3633370706123,1269.5651416036899,1632.2495941473214,939.5081494040804
